incident_id,start_date,end_date,n_days,lat_first,lon_first,mean_temp_max,temp_max_max,temp_max_min,mean_temp_min,temp_min_max,temp_min_min,rh_max_mean,rh_max_max,rh_max_min,rh_min_mean,rh_min_max,rh_min_min,precip_sum_mean,precip_sum_max,precip_sum_min,rain_sum_mean,rain_sum_max,rain_sum_min,precip_hours_mean,precip_hours_max,precip_hours_min,wind_max_mean,wind_max_max,wind_max_min,gust_max_mean,gust_max_max,gust_max_min,wind_dir_mean,wind_dir_max,wind_dir_min,radiation_mean,radiation_max,radiation_min,sunshine_mean,sunshine_max,sunshine_min,et0_mean,et0_max,et0_min,dry_day_sum,high_wind_sum
2022_03_0038335,2022-05-08,2022-05-08,1,41.5616666666667,-8.12305555555556,24.4,24.4,24.4,11.2,11.2,11.2,91.0,91,91,42.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7,11.7,26.3,26.3,26.3,33.0,33,33,27.03,27.03,27.03,42513.52,42513.52,42513.52,5.19,5.19,5.19,1,0
2022_03_0038411,2022-05-08,2022-05-09,2,41.4719444444444,-8.10277777777778,25.4,25.7,25.1,11.399999999999999,11.6,11.2,90.5,91,90,37.5,40,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,11.8,10.0,27.7,29.5,25.9,190.0,356,24,27.695,28.25,27.14,45024.229999999996,46836.59,43211.87,5.234999999999999,5.34,5.13,2,0
2022_03_0039398,2022-05-11,2022-05-11,1,41.3558333333333,-8.11972222222222,22.9,22.9,22.9,8.8,8.8,8.8,100.0,100,100,44.0,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,12.4,28.4,28.4,28.4,260.0,260,260,27.86,27.86,27.86,43179.6,43179.6,43179.6,4.73,4.73,4.73,1,0
2022_03_0055988,2022-06-30,2022-06-30,1,41.5561580000983,-8.25062700000074,23.1,23.1,23.1,11.7,11.7,11.7,88.0,88,88,46.0,46,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,21.4,21.4,48.2,48.2,48.2,329.0,329,329,26.92,26.92,26.92,46952.11,46952.11,46952.11,4.68,4.68,4.68,1,0
2022_03_0057668,2022-07-05,2022-07-05,1,41.6142700004578,-8.52621200031704,28.9,28.9,28.9,16.5,16.5,16.5,100.0,100,100,49.0,49,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,11.2,27.0,27.0,27.0,31.0,31,31,27.55,27.55,27.55,44914.83,44914.83,44914.83,5.36,5.36,5.36,1,0
2022_03_0058579,2022-07-08,2022-07-08,1,41.5779709996118,-8.26783999999364,33.3,33.3,33.3,20.4,20.4,20.4,76.0,76,76,27.0,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,19.5,19.5,45.4,45.4,45.4,75.0,75,75,30.46,30.46,30.46,50048.7,50048.7,50048.7,7.72,7.72,7.72,1,0
2022_03_0058972,2022-07-09,2022-07-09,1,41.4527000000742,-8.43658300002416,34.9,34.9,34.9,19.6,19.6,19.6,75.0,75,75,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,20.5,20.5,42.1,42.1,42.1,95.0,95,95,30.19,30.19,30.19,49876.75,49876.75,49876.75,7.62,7.62,7.62,1,0
2022_03_0059012,2022-07-09,2022-07-09,1,41.434439999991,-8.51166700045268,36.7,36.7,36.7,20.5,20.5,20.5,75.0,75,75,22.0,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,20.8,20.8,40.0,40.0,40.0,94.0,94,94,30.06,30.06,30.06,49821.38,49821.38,49821.38,7.94,7.94,7.94,1,0
2022_03_0059019,2022-07-09,2022-07-09,1,41.5069444444444,-8.14555555555556,32.7,32.7,32.7,17.9,17.9,17.9,69.0,69,69,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,17.3,17.3,39.2,39.2,39.2,59.0,59,59,30.48,30.48,30.48,50061.71,50061.71,50061.71,7.09,7.09,7.09,1,0
2022_03_0059043,2022-07-09,2022-07-09,1,41.4322222222222,-8.09805555555556,32.2,32.2,32.2,15.8,15.8,15.8,62.0,62,62,22.0,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,14.1,14.1,34.9,34.9,34.9,66.0,66,66,30.4,30.4,30.4,50044.07,50044.07,50044.07,6.77,6.77,6.77,1,0
2022_03_0060142,2022-07-12,2022-07-12,1,41.4194444444444,-8.16888888888889,37.2,37.2,37.2,22.7,22.7,22.7,77.0,77,77,21.0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,16.7,37.1,37.1,37.1,62.0,62,62,28.18,28.18,28.18,49150.72,49150.72,49150.72,7.82,7.82,7.82,1,0
2022_03_0060337,2022-07-13,2022-07-13,1,41.4255555555556,-8.155,36.1,36.1,36.1,23.7,23.7,23.7,62.0,62,62,30.0,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,14.7,14.7,31.0,31.0,31.0,42.0,42,42,25.83,25.83,25.83,47467.48,47467.48,47467.48,7.08,7.08,7.08,1,0
2022_03_0060372,2022-07-13,2022-07-14,2,41.5238888888889,-8.19055555555556,36.099999999999994,36.9,35.3,23.35,24.6,22.1,59.0,68,50,29.0,32,26,0.05,0.1,0.0,0.05,0.1,0.0,0.5,1.0,0.0,16.65,16.7,16.6,41.55,45.7,37.4,49.5,50,49,25.740000000000002,26.41,25.07,44675.34,49142.48,40208.2,7.24,7.35,7.13,2,0
2022_03_0060429,2022-07-13,2022-07-13,1,41.3525,-8.02611111111111,35.5,35.5,35.5,21.7,21.7,21.7,61.0,61,61,31.0,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,10.1,23.0,23.0,23.0,52.0,52,52,25.45,25.45,25.45,48900.62,48900.62,48900.62,6.38,6.38,6.38,1,0
2022_03_0060589,2022-07-13,2022-07-13,1,41.4419444444444,-8.03333333333333,35.4,35.4,35.4,21.4,21.4,21.4,63.0,63,63,31.0,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,29.5,29.5,29.5,33.0,33,33,26.09,26.09,26.09,48914.12,48914.12,48914.12,6.53,6.53,6.53,1,0
2022_03_0060975,2022-07-14,2022-07-14,1,41.5505555555556,-7.94416666666667,36.0,36.0,36.0,19.0,19.0,19.0,62.0,62,62,20.0,20,20,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,16.6,16.6,16.6,51.1,51.1,51.1,31.0,31,31,24.13,24.13,24.13,38801.94,38801.94,38801.94,6.35,6.35,6.35,1,0
2022_03_0060994,2022-07-14,2022-07-15,2,41.6254679997762,-8.26752800001039,34.1,36.1,32.1,23.35,25.2,21.5,69.0,84,54,28.5,30,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,19.2,16.3,48.95,52.9,45.0,82.0,110,54,26.925,27.68,26.17,46477.795,49382.65,43572.94,7.074999999999999,7.39,6.76,2,0
2022_03_0061435,2022-07-15,2022-07-16,2,41.4705555555556,-8.01555555555556,33.75,35.0,32.5,20.65,22.7,18.6,67.5,81,54,32.5,41,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.7,14.9,38.5,42.1,34.9,292.5,296,289,27.005000000000003,27.26,26.75,48646.735,49136.27,48157.2,6.3100000000000005,6.66,5.96,2,0
2022_03_0061659,2022-07-16,2022-07-17,2,41.4708333333333,-8.00388888888889,32.8,32.9,32.7,18.8,18.8,18.8,83.0,85,81,42.0,43,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,15.6,14.9,37.45,40.0,34.9,288.5,296,281,27.5,28.25,26.75,48604.994999999995,49052.79,48157.2,6.065,6.15,5.98,2,0
2022_03_0061784,2022-07-16,2022-07-17,2,41.4702777777778,-8.00944444444444,31.95,32.0,31.9,17.95,18.0,17.9,83.0,85,81,42.0,43,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,15.6,14.9,37.45,40.0,34.9,288.5,296,281,27.5,28.25,26.75,48604.994999999995,49052.79,48157.2,5.97,6.05,5.89,2,0
2022_03_0061939,2022-07-17,2022-07-17,1,41.4152777777778,-8.18083333333333,32.0,32.0,32.0,18.7,18.7,18.7,84.0,84,84,41.0,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,16.3,16.3,33.5,33.5,33.5,281.0,281,281,28.54,28.54,28.54,48997.47,48997.47,48997.47,6.18,6.18,6.18,1,0
2022_03_0065051,2022-07-26,2022-07-26,1,41.7146079995897,-8.35979200045268,26.5,26.5,26.5,15.7,15.7,15.7,88.0,88,88,42.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,12.8,12.8,31.0,31.0,31.0,323.0,323,323,28.54,28.54,28.54,48275.72,48275.72,48275.72,5.47,5.47,5.47,1,0
2022_03_0065577,2022-07-27,2022-07-27,1,41.7224280002382,-8.40398499992159,26.9,26.9,26.9,13.7,13.7,13.7,89.0,89,89,40.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,15.8,38.2,38.2,38.2,324.0,324,324,28.3,28.3,28.3,47894.98,47894.98,47894.98,5.36,5.36,5.36,1,0
2022_03_0066364,2022-07-30,2022-07-30,1,41.4555555555556,-8.10611111111111,33.5,33.5,33.5,19.1,19.1,19.1,62.0,62,62,24.0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,17.1,17.1,43.6,43.6,43.6,49.0,49,49,28.02,28.02,28.02,47700.87,47700.87,47700.87,6.95,6.95,6.95,1,0
2022_03_0067054,2022-07-31,2022-08-01,2,41.7488299994999,-8.37937099986606,34.0,34.1,33.9,21.3,21.5,21.1,65.5,67,64,31.5,35,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,12.0,11.0,31.15,32.8,29.5,35.0,54,16,27.3,27.85,26.75,47645.525,47706.68,47584.37,6.535,6.76,6.31,2,0
2022_03_0067219,2022-08-01,2022-08-01,1,41.4230555555556,-8.04416666666667,35.5,35.5,35.5,20.8,20.8,20.8,61.0,61,61,24.0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,13.7,13.7,33.5,33.5,33.5,39.0,39,39,27.34,27.34,27.34,47263.48,47263.48,47263.48,6.67,6.67,6.67,1,0
2022_03_0067416,2022-08-01,2022-08-02,2,41.4275,-8.01472222222222,34.900000000000006,36.6,33.2,21.65,21.8,21.5,73.0,79,67,29.0,34,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,14.6,13.9,36.0,37.1,34.9,138.0,268,8,26.884999999999998,27.06,26.71,47359.415,47365.48,47353.35,6.425000000000001,6.78,6.07,2,0
2022_03_0067977,2022-08-03,2022-08-04,2,41.4658333333333,-8.06138888888889,28.65,28.8,28.5,15.55,15.7,15.4,96.0,96,96,45.0,46,44,0.05,0.1,0.0,0.05,0.1,0.0,0.5,1.0,0.0,14.05,14.3,13.8,36.349999999999994,37.4,35.3,269.5,270,269,26.89,27.54,26.24,47195.435,47243.91,47146.96,5.445,5.48,5.41,2,0
2022_03_0067999,2022-08-03,2022-08-03,1,41.53,-8.11972222222222,27.1,27.1,27.1,14.3,14.3,14.3,100.0,100,100,47.0,47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,13.7,13.7,32.8,32.8,32.8,259.0,259,259,27.48,27.48,27.48,47250.75,47250.75,47250.75,5.33,5.33,5.33,1,0
2022_03_0068208,2022-08-04,2022-08-04,1,41.5266666666667,-8.10972222222222,27.8,27.8,27.8,14.6,14.6,14.6,98.0,98,98,43.0,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,13.7,13.7,32.4,32.4,32.4,265.0,265,265,26.37,26.37,26.37,47152.1,47152.1,47152.1,5.34,5.34,5.34,1,0
2022_03_0068483,2022-08-05,2022-08-05,1,41.5263888888889,-8.12472222222222,29.9,29.9,29.9,16.4,16.4,16.4,87.0,87,87,34.0,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,18.2,43.2,43.2,43.2,358.0,358,358,26.98,26.98,26.98,46977.06,46977.06,46977.06,5.65,5.65,5.65,1,0
2022_03_0068788,2022-08-06,2022-08-06,1,41.5222222222222,-8.13888888888889,30.0,30.0,30.0,18.9,18.9,18.9,84.0,84,84,32.0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,15.9,15.9,36.0,36.0,36.0,33.0,33,33,26.87,26.87,26.87,46951.92,46951.92,46951.92,5.96,5.96,5.96,1,0
2022_03_0068861,2022-08-06,2022-08-06,1,41.3609119998084,-8.58224999957615,27.7,27.7,27.7,17.3,17.3,17.3,100.0,100,100,55.0,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,13.9,13.9,33.8,33.8,33.8,258.0,258,258,26.11,26.11,26.11,46818.74,46818.74,46818.74,4.87,4.87,4.87,1,0
2022_03_0068919,2022-08-06,2022-08-07,2,41.4661111111111,-8.04555555555556,30.65,31.5,29.8,17.549999999999997,17.9,17.2,87.5,92,83,37.5,45,30,0.1,0.2,0.0,0.1,0.2,0.0,1.0,2.0,0.0,15.05,15.2,14.9,38.5,38.5,38.5,248.5,263,234,25.735,26.85,24.62,46910.195,46974.32,46846.07,5.4350000000000005,5.73,5.14,2,0
2022_03_0069584,2022-08-08,2022-08-08,1,41.4727777777778,-7.99833333333333,29.4,29.4,29.4,16.3,16.3,16.3,95.0,95,95,49.0,49,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,14.6,14.6,33.5,33.5,33.5,277.0,277,277,25.98,25.98,25.98,46657.21,46657.21,46657.21,5.32,5.32,5.32,1,0
2022_03_0069783,2022-08-09,2022-08-09,1,41.5030555555556,-8.13944444444444,30.5,30.5,30.5,16.4,16.4,16.4,89.0,89,89,36.0,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,18.8,18.8,44.6,44.6,44.6,281.0,281,281,26.6,26.6,26.6,46643.0,46643.0,46643.0,5.74,5.74,5.74,1,0
2022_03_0070038,2022-08-09,2022-08-10,2,41.4694444444444,-8.0825,32.75,33.4,32.1,17.65,17.9,17.4,82.5,84,81,26.0,28,24,1.1,2.2,0.0,1.1,2.2,0.0,1.5,3.0,0.0,16.35,19.1,13.6,44.85,46.1,43.6,171.0,212,130,24.869999999999997,26.61,23.13,46625.015,46671.86,46578.17,5.385,5.68,5.09,1,0
2022_03_0070257,2022-08-10,2022-08-10,1,41.5503860000107,-8.24329399956597,31.0,31.0,31.0,19.5,19.5,19.5,90.0,90,90,47.0,47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,16.3,16.3,38.5,38.5,38.5,261.0,261,261,24.24,24.24,24.24,46493.07,46493.07,46493.07,5.16,5.16,5.16,1,0
2022_03_0071764,2022-08-15,2022-08-15,1,41.5091666666667,-8.08555555555555,22.8,22.8,22.8,11.1,11.1,11.1,100.0,100,100,42.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,17.7,17.7,46.8,46.8,46.8,243.0,243,243,25.79,25.79,25.79,46299.77,46299.77,46299.77,4.54,4.54,4.54,1,0
2022_03_0072853,2022-08-19,2022-08-19,1,41.4186111111111,-8.00111111111111,32.3,32.3,32.3,17.4,17.4,17.4,68.0,68,68,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,16.5,16.5,35.3,35.3,35.3,63.0,63,63,25.43,25.43,25.43,45924.32,45924.32,45924.32,6.19,6.19,6.19,1,0
2022_03_0072943,2022-08-19,2022-08-19,1,41.4391930002636,-8.43792800002628,31.6,31.6,31.6,17.8,17.8,17.8,67.0,67,67,22.0,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,17.6,17.6,36.4,36.4,36.4,71.0,71,71,25.3,25.3,25.3,45924.32,45924.32,45924.32,6.42,6.42,6.42,1,0
2022_03_0073015,2022-08-19,2022-08-19,1,41.4788888888889,-8.08972222222222,29.8,29.8,29.8,13.6,13.6,13.6,76.0,76,76,24.0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,36.4,36.4,36.4,57.0,57,57,25.77,25.77,25.77,45934.92,45934.92,45934.92,5.42,5.42,5.42,1,0
2022_03_0074032,2022-08-22,2022-08-23,2,41.6972630002764,-8.51410499996609,33.05,33.4,32.7,18.45,20.0,16.9,79.5,90,69,34.0,36,32,0.3,0.6,0.0,0.3,0.6,0.0,0.5,1.0,0.0,11.3,12.6,10.0,28.05,31.3,24.8,4.0,7,1,23.185,23.99,22.38,44727.745,45524.55,43930.94,5.39,5.51,5.27,2,0
2022_03_0074212,2022-08-23,2022-08-23,1,41.7117020003001,-8.40351300001144,34.0,34.0,34.0,19.5,19.5,19.5,79.0,79,79,32.0,32,32,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,10.9,10.9,10.9,28.8,28.8,28.8,353.0,353,353,22.88,22.88,22.88,44580.98,44580.98,44580.98,5.34,5.34,5.34,1,0
2022_03_0074241,2022-08-23,2022-08-23,1,41.4108333333333,-8.01166666666667,34.4,34.4,34.4,21.4,21.4,21.4,64.0,64,64,25.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,37.1,37.1,37.1,47.0,47,47,22.84,22.84,22.84,45338.68,45338.68,45338.68,5.9,5.9,5.9,1,0
2022_03_0074257,2022-08-23,2022-08-24,2,41.7121570004357,-8.3810749997033,30.25,33.3,27.2,18.75,20.0,17.5,84.0,99,69,45.5,59,32,0.3,0.6,0.0,0.3,0.6,0.0,0.5,1.0,0.0,10.35,10.7,10.0,26.8,28.8,24.8,121.5,236,7,22.875,23.37,22.38,44578.055,45225.17,43930.94,4.855,5.27,4.44,2,0
2022_03_0074258,2022-08-23,2022-08-24,2,41.7131900003221,-8.43010999997457,30.35,33.4,27.3,18.8,20.0,17.6,84.0,99,69,45.5,59,32,0.3,0.6,0.0,0.3,0.6,0.0,0.5,1.0,0.0,10.35,10.7,10.0,26.8,28.8,24.8,121.5,236,7,22.875,23.37,22.38,44578.055,45225.17,43930.94,4.855,5.27,4.44,2,0
2022_03_0074269,2022-08-23,2022-08-24,2,41.4945180002848,-8.22986799981859,30.299999999999997,33.9,26.7,19.8,22.3,17.3,75.5,93,58,40.5,56,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,20.7,13.8,39.05,44.3,33.8,152.0,233,71,23.255000000000003,23.6,22.91,45273.32,45347.79,45198.85,5.484999999999999,6.43,4.54,2,0
2022_03_0074354,2022-08-23,2022-08-24,2,41.7240750000212,-8.40170799997118,29.85,32.9,26.8,18.3,19.5,17.1,84.0,99,69,45.5,59,32,0.3,0.6,0.0,0.3,0.6,0.0,0.5,1.0,0.0,10.35,10.7,10.0,26.8,28.8,24.8,121.5,236,7,22.875,23.37,22.38,44578.055,45225.17,43930.94,4.8100000000000005,5.23,4.39,2,0
2022_03_0075115,2022-08-26,2022-08-26,1,41.5425449996524,-8.07401700019836,29.7,29.7,29.7,17.4,17.4,17.4,71.0,71,71,30.0,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,16.9,16.9,44.3,44.3,44.3,59.0,59,59,22.91,22.91,22.91,44899.12,44899.12,44899.12,5.14,5.14,5.14,1,0
2022_03_0075241,2022-08-26,2022-08-26,1,41.4389970000585,-8.44280700047811,32.5,32.5,32.5,21.1,21.1,21.1,67.0,67,67,31.0,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,34.6,34.6,34.6,89.0,89,89,23.08,23.08,23.08,44891.14,44891.14,44891.14,5.74,5.74,5.74,1,0
2022_03_0075271,2022-08-26,2022-08-26,1,41.5328679996067,-8.11380700005425,29.2,29.2,29.2,17.7,17.7,17.7,66.0,66,66,29.0,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,20.7,20.7,46.8,46.8,46.8,65.0,65,65,22.86,22.86,22.86,44899.12,44899.12,44899.12,5.41,5.41,5.41,1,0
2022_03_0075546,2022-08-27,2022-08-27,1,41.5368120000097,-8.11137800004747,28.1,28.1,28.1,17.1,17.1,17.1,73.0,73,73,32.0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,15.2,15.2,35.3,35.3,35.3,34.0,34,34,22.31,22.31,22.31,44748.53,44748.53,44748.53,5.14,5.14,5.14,1,0
2022_03_0075606,2022-08-27,2022-08-28,2,41.5147222222222,-8.02361111111111,30.05,30.5,29.6,18.3,19.5,17.1,79.0,85,73,35.0,37,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,16.2,15.2,36.55,37.8,35.3,162.0,290,34,22.365000000000002,22.42,22.31,44673.065,44748.53,44597.6,5.175000000000001,5.4,4.95,2,0
2022_03_0075708,2022-08-27,2022-08-28,2,41.615998000039,-8.24491200023227,28.9,29.4,28.4,18.799999999999997,20.2,17.4,80.0,83,77,40.5,44,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,14.5,13.3,33.8,35.6,32.0,182.0,284,80,23.145,23.47,22.82,44680.5,44756.16,44604.84,5.135,5.42,4.85,2,0
2022_03_0076505,2022-08-30,2022-08-30,1,41.5388888888889,-8.03472222222222,23.6,23.6,23.6,11.6,11.6,11.6,100.0,100,100,42.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5,36.4,36.4,36.4,248.0,248,248,23.53,23.53,23.53,42912.16,42912.16,42912.16,4.23,4.23,4.23,1,0
2022_03_0076745,2022-08-31,2022-08-31,1,41.6872229999966,-8.39879799948798,27.0,27.0,27.0,14.2,14.2,14.2,92.0,92,92,42.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.6,15.6,40.3,40.3,40.3,307.0,307,307,19.4,19.4,19.4,43230.01,43230.01,43230.01,3.75,3.75,3.75,1,0
2022_03_0076748,2022-08-31,2022-09-01,2,41.6984179994795,-8.38736299991608,24.55,26.5,22.6,14.3,14.6,14.0,90.5,97,84,51.5,62,41,0.15,0.3,0.0,0.15,0.3,0.0,1.5,3.0,0.0,12.5,14.2,10.8,31.3,35.6,27.0,282.5,303,262,17.515,21.17,13.86,39539.235,44011.27,35067.2,3.2800000000000002,3.96,2.6,2,0
2022_03_0077086,2022-09-01,2022-09-02,2,41.6711650000678,-8.34597599983215,23.1,24.3,21.9,13.55,14.2,12.9,99.5,100,99,51.5,60,43,0.3,0.6,0.0,0.3,0.6,0.0,3.0,6.0,0.0,14.850000000000001,17.1,12.6,34.75,40.0,29.5,285.0,307,263,15.725,16.79,14.66,36814.985,38130.61,35499.36,3.0,3.29,2.71,2,0
2022_03_0077833,2022-09-04,2022-09-04,1,41.7500230000003,-8.30450300004747,19.3,19.3,19.3,12.7,12.7,12.7,99.0,99,99,61.0,61,61,7.3,7.3,7.3,7.3,7.3,7.3,18.0,18.0,18.0,21.0,21.0,21.0,57.2,57.2,57.2,206.0,206,206,13.15,13.15,13.15,27575.23,27575.23,27575.23,2.3,2.3,2.3,0,0
2022_04_0001699,2022-01-18,2022-01-18,1,41.9138989999559,-7.03480499996079,9.2,9.2,9.2,-1.7,-1.7,-1.7,80.0,80,80,39.0,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,7.8,7.8,18.4,18.4,18.4,82.0,82,82,9.93,9.93,9.93,30693.27,30693.27,30693.27,1.2,1.2,1.2,1,0
2022_04_0002704,2022-01-28,2022-01-29,2,41.9819300005171,-6.79621900028653,8.7,9.9,7.5,1.65,1.9,1.4,44.0,44,44,26.5,28,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55,19.8,15.3,52.35,56.5,48.2,47.5,53,42,11.795,11.81,11.78,31719.699999999997,31724.67,31714.73,2.49,2.62,2.36,2,0
2022_04_0002768,2022-01-28,2022-01-28,1,41.9255249998305,-7.00474199983809,9.9,9.9,9.9,3.3,3.3,3.3,40.0,40,40,25.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8,54.0,54.0,54.0,72.0,72,72,11.75,11.75,11.75,31764.96,31764.96,31764.96,3.11,3.11,3.11,1,0
2022_04_0002806,2022-01-28,2022-01-29,2,41.8816579998864,-6.84529200024075,11.95,12.6,11.3,0.85,2.4,-0.7,51.5,54,49,30.0,33,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,21.5,14.7,36.35,42.5,30.2,59.0,60,58,11.75,11.77,11.73,31802.92,31845.16,31760.68,2.54,2.81,2.27,2,0
2022_04_0002830,2022-01-29,2022-01-29,1,41.928740000195,-6.74624800046285,12.5,12.5,12.5,0.9,0.9,0.9,46.0,46,46,22.0,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,16.5,16.5,37.1,37.1,37.1,50.0,50,50,11.76,11.76,11.76,31779.16,31779.16,31779.16,2.52,2.52,2.52,1,0
2022_04_0002896,2022-01-29,2022-01-29,1,41.8861420000924,-7.0960149998135,14.4,14.4,14.4,-1.5,-1.5,-1.5,56.0,56,56,24.0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,16.6,16.6,34.9,34.9,34.9,81.0,81,81,11.78,11.78,11.78,31907.71,31907.71,31907.71,2.41,2.41,2.41,1,0
2022_04_0002901,2022-01-29,2022-01-30,2,41.8931480005052,-6.99567600038317,12.649999999999999,12.7,12.6,1.2999999999999998,1.4,1.2,55.0,66,44,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,16.2,14.4,36.0,40.3,31.7,78.5,79,78,11.725,11.79,11.66,31948.07,32022.1,31874.04,2.475,2.72,2.23,2,0
2022_04_0002973,2022-01-30,2022-01-30,1,41.9050150002374,-7.10874900023143,13.7,13.7,13.7,-0.7,-0.7,-0.7,80.0,80,80,18.0,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,13.1,13.1,22.0,22.0,22.0,6.0,6,6,11.58,11.58,11.58,31964.22,31964.22,31964.22,1.83,1.83,1.83,1,0
2022_04_0003115,2022-01-31,2022-01-31,1,41.9106800005171,-7.13878999974993,12.1,12.1,12.1,-2.7,-2.7,-2.7,81.0,81,81,24.0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,12.9,12.9,25.9,25.9,25.9,16.0,16,16,11.7,11.7,11.7,32126.29,32126.29,32126.29,1.79,1.79,1.79,1,0
2022_04_0003135,2022-01-31,2022-01-31,1,41.9340330000056,-7.16891299989488,12.6,12.6,12.6,-2.2,-2.2,-2.2,81.0,81,81,24.0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,12.9,12.9,25.9,25.9,25.9,16.0,16,16,11.7,11.7,11.7,32126.29,32126.29,32126.29,1.82,1.82,1.82,1,0
